Portada Imagen,URL - IMDb / FilmAffinity,Trailer,Título,Resumen,Tiempo (min),Año,Género,Production Co.,Directores,Actores Protagónicos,Locación,Presupuesto,Taquilla,Idioma,Latitud,Longitud
https://m.media-amazon.com/images/M/MV5BYWFmOGU4OGQtOTIwNy00NGI0LTllMTgtYzRiNmM2NWY5ZTAxXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt10332428/?ref_=instant_tt_1&q=Pap%C3%A1%20Youtuber,https://www.youtube.com/watch?v=dcEQjdoBbC4,Papá Youtuber,"Un padre de familia poco afín a la tecnología es despedido por su nuevo jefe, un joven millenial. En la desesperación por no perder su casa y tras enterarse de que su esposa está embarazada, decide convertirse en Youtuber, para lo cual necesitará la ayuda de sus dos incomprendidos hijos.",90,2019,Comedia,FAM Contenidos,Fernando Villarán,"Carlos Carlín, Gianella Neyra, Thiago Bejar",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMGFlYjM3NTYtNzcwNS00NGMxLWJhODAtNmQxZDNmNjExZjU5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt10658566/?ref_=instant_tt_1&q=Recontraloca,https://www.youtube.com/watch?v=KsTgeSJstKk,Recontraloca,"Adriana (Gianella Neyra), es una mujer de 38 años agobiada por el constante maltrato de su jefe (Nicolás Galindo), su esposo (Paul Vega), su hijastro (Santiago Suarez), su competencia joven en el trabajo (Ale Fuller), sus vecinos (Franco Cabrera y Guillermo Castañeda), su mejor amiga (Rossana Fernández Maldonado), una señora que siempre se cruza en su camino (Rebeca Escribens) y su hermana (Patricia Portocarrero). Adriana no encuentra calma ni en sus sesiones con su psiquiatra (Gonzalo Torres). Ella tiene un dolor en el pecho que no la deja vivir y un día, desesperada, decide someterse a un extraño ritual con un viejo curandero de los andes (Carlos Carlín). Este tratamiento, sin que ella lo quiera, soltará todo lo que guardaba dentro y la llevará por un viaje de liberación personal. Adriana hará y dirá todo lo que siempre pensó sin pelos en la lengua y sin ningún roche.",90,2019,Comedia,La Soga Producciones,Giovanni Ciccia,"Franco Cabrera, Carlos Carlín, Guillermo Castañeda",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNGEwY2I5M2EtNzU3Ny00MjJmLTkxNDItMTM3MTk2NmY3MzZiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt8966406/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=FWnZdesXRHQ,Papá X Tres,"Rafael tiene 30 años, es divorciado y tiene 3 hijos de 12, 11 y 9 años, lo que lo convierte en un pésimo partido para cualquier chica. Por esto, decide evitar tener novias, deja de lado el sentimiento y solo busca divertirse. Su decisión coincide con el viaje de la madre de sus hijos a Australia, por lo que ahora él debe quedarse con sus tres niños a tiempo completo, hecho que le pondrá la vida de cabeza. Inspirada en hechos reales, ""Papá X tres"" es una historia de aprendizaje, responsabilidad y desprendimiento.",104,2019,"Comedia, Romance",Big Bang Films,Sandro Ventura,"Juan Carlos Rey de Castro, Alicia Mercado, Karina Jordán",Lima,$900.000,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BMzNjYjEyMTQtMzI1OS00MDViLWI0MDktMzExOTBhYTE1NzFjXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt9395768/?ref_=instant_tt_1&q=Rapto,https://youtu.be/Z-d8njEZX3A,Rapto,"Sebastian Freyre, destacado alumno de último año de derecho y perteneciente a una adinerada familia limeña, busca desesperadamente dar con el paradero de su abuelo secuestrado. Junto a Espinoza, su amigo y profesor, emprenden una lucha contra el reloj para encontrar a su abuelo antes de los cuatro días que han dado como plazo los secuestradores. En el camino saldrán secretos y revelaciones que su familia jamás hubiera querido que se entere.",97,2019,"Crimen, Misterio, Thriller",Aleph Cine,Frank Pérez-Garland,"Stefano Salvini, Osmar Núñez, Alejandro Holguín",Perú,$450.000,-,Español,-770.388.300,-75.015.152
https://www.imdb.com/title/tt1824932/mediaviewer/rm1014392576/?ref_=tt_ov_i,https://pro.imdb.com/title/tt1824932/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=Rrw0YmZDhic,Canción sin nombre,"Es la historia de Georgina Condori, una música andina cuya bebé recién nacida desaparece misteriosamente. En medio del caos político de la época, Pedro Campos, un joven periodista limeño toma a su cargo la investigación y emprende junto a ella la desesperada búsqueda.",97,2019,Drama,Film Movement,Melina León,"Pamela Mendoza, Tommy Párraga",Iquitos,-,$91.313,Español,-375,-7.325.383
https://m.media-amazon.com/images/M/MV5BODUwYzZmNjctMWNjNi00YTU3LTgzOWUtNTkwOTFkNzI5YTM5XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt7201830/?ref_=instant_tt_1&q=Deliciosa%20Fruta%20Seca,https://youtu.be/bIjwDzmUGBs,Deliciosa Fruta Seca,"Narra la historia de Marialicia, una ama de cada que al enviudar y enfrentar dificultades económicas, necesitas valerse por sí misma, descubriendo que a los 60 años ha llegado el momento de comenzar a vivir. ",82,2019,Drama,Totora Producciones,Ana Caridad Sanchez,"Claudia Dammert, Hugo Vasquez, Mauricio Fernandini",Trujillo,$150.000,-,Español,-812,-7.902.998
https://m.media-amazon.com/images/M/MV5BNzI1YWRhYzUtNDU4NC00M2MxLTg5YzktN2EwMWI1NDE2ZWVlXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt29952547/?ref_=instant_tt_1&q=La%20cantera,https://www.youtube.com/watch?v=HZKz0e_EdAI,La cantera,"Un joven queda traumatizado tras presenciar la muerte de su padre. Sospecha que el hermano de su padre ha provocado esa muerte, pero no puede demostrarlo. Cuando descubre que su madre mantiene una relación amorosa con el sospechoso, no le quedan dudas. Entonces decide tomar la justicia por sus propias manos.",92,2019,Drama,Vía Expresa Cine y Video,Miguel Barreda-Delgado,"John Dávila, Arcadio Ramos, Carlos Rudas Apaza, Andrea Pani Laura",Arequipa,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNzRiZjg1MzgtM2YzMS00MDc0LTk5OTUtZGJjZWJjODkzODRmXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt10810906/?ref_=instant_tt_1&q=P%C3%ADxeles%20de%20familia,https://www.youtube.com/watch?v=SqrcsIm_MXE,Píxeles de familia,"El matrimonio conformado por Polo y Mónica (Paul Vega y Wendy Vasquez) está pasando por una crisis, al mismo tiempo que Bicho (Sergio Gjurinovic), hermano de Mónica, guarda un secreto y debe lidiar con la crisis de su madre Carmela (Yvonne Fraysinnet). Un repentino accidente podría volver a unir a la familia en el aspecto físico, ¿lo hará también en el emocional o será demasiado tarde para ellos? Un píxel solo es un punto en medio de la nada, necesita estar al lado de otros para entender por qué es como es. Algo similar ocurre con los integrantes de esta familia, que ha perdido el rumbo de reencuentro.",85,2019,Drama,Raquel en Llamas SAC,Gerardo Ruiz Miñán,"Lizet Chavez, Yvonne Frayssinet, Sergio Gjurinovic",Lima,-,-,Español,-770.388.300,-119.291.300
https://m.media-amazon.com/images/M/MV5BYzk4MWE0ZDEtMWY5OC00ZjIyLWIwOTYtOTI0MWNjNjAwYjE4XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt9682578/?ref_=instant_tt_1&q=Vivir%20Ilesos,https://youtu.be/LY1jT4WNK-8,Vivir Ilesos,"Unos estafadores de poca monta son reducidos por un hombre, quien secuestra a la mujer y abandona al joven. Desde ese momento intentará doblegar moralmente a Lucía mientras Alberto intenta recuperar a su novia. Paralelamente un policía de aire distraído y torpe, pero, en el fondo, de una agudeza poco común, estrecha el cerco alrededor del secuestrador. ",79,2019,"Drama, Thriller",La Luna Pintada Producciones SAC,Manuel Siles,"Magaly Solier, Oscar Ludeña, Renato Gianoli",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BOGQ5OTJmMDctOGNiZC00MjRmLTgxMWUtODU4NTZiMzY2MjJiXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt12629752/?ref_=instant_tt_2&q=Doblemente%20embarazada,https://www.youtube.com/watch?v=-tWs7D607Xw,Doblemente embarazada,"Cuenta el triángulo amoroso entre Cristina, Javier (su futuro esposo) y Felipe (su ex de toda la vida). Después de una loca despedida de soltera organizada por su mejor amiga Catalina, Cristina se da con la sorpresa de que está embarazada, y no sabe si el padre es Felipe o Javier. La rivalidad entre Javier y Felipe aumenta hasta que en el 4to mes de embarazo, en que el doctor les da los resultados de la prueba de paternidad, dando un giro inesperado a la historia.",98,2020,Comedia,Claro Video,Eduardo Mendoza de Echave,"Pablo Agüero, Renzo Alvarado, Mais Eduardo Begazo",Perú,$400.000,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BMDg2ZTIxNzAtN2ZiYS00ZGFjLTgxNTQtOWYzNTdkZWNjNTI1XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt8552008/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=l9VBqiUNknE,La Restauración,"El boom inmobiliario está haciendo rica a mucha gente. Pero Tato, un carismático e inmaduro hombre de 50 años, lo ha perdido todo. Ha regresado a vivir con su excéntrica madre, Rosa, quien lo humilla cada vez que puede con la esperanza de mantenerlo dentro de su decrépita mansión. Desesperado por obtener independencia económica, Tato vende la casa sin el consentimiento de su madre. Para hacerle creer que ella aún vive dentro de su viejo cuarto, Tato la coloca en un espacio vagamente similar, cubierto de cortinas de plástico para crear la ilusión que la casa está siendo restaurada por su valor histórico. ¿Por cuánto tiempo, y a qué costo, podrá Tato mantener esta imposible farsa?",94,2020,Comedia,Fidelio,Alonso Llosa,"Paul Vega, Attilia Boschetti, Delfina Paredes",San Isidrio,-,-,Español,-121.166.700,-770.500.000
https://m.media-amazon.com/images/M/MV5BZjFhYTIxYjctMDU0OS00NzUwLWEyN2UtZmZkYTE1ODYzNGIyXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt11734696/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=xndq-4tOFoU,"Sí, Mi Amor","Basada en el exitoso show del mismo nombre, esta película cuenta la historia de Beatriz y Guillermo, una pareja que convive hace 6 años.",107,2020,Comedia,Wallaz Producciones,Pedro Flores Maldonado,"Andrés Salas, Magdyel Ugaz, Pietro Sibille",Perú,-,$613.049,Español,-9.189.967,-75.015.152
https://pro.imdb.com/title/tt9072642/#rmConst=rm3896348161,https://www.imdb.com/title/tt9072642/,https://www.youtube.com/watch?v=Bha50grbTx8,La Foquita: El 10 de la calle,arra la vida del jugador de fútbol Jefferson Farfán.,100,2020,"Comedia, Drama",Lfante Films,Martin Casapía Casanova,"Ray del Castillo, Jean Franco Robles",Villa El Salvador,-,$912.491,Español,-121.985.200,-769.448.300
https://m.media-amazon.com/images/M/MV5BYzg5NzFiMmUtNTEzMi00ZDViLTgzZTQtNzA4MjBkMTU3ZGEwXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt9610562/?ref_=instant_tt_1&q=El%20Ni%C3%B1o%20Que%20No%20Quer%C3%ADa%20Matar,https://www.youtube.com/watch?v=y2_pNK49-g4,El Niño Que No Quería Matar,"Juan, un estudiante de último año de colegio, es torturado física y mentalmente por Matías, su compañero de clase; sin embargo, la profesora de ambos decide ayudar a Juan a denunciar estas torturas, sin saber que Matías ya tiene un plan preparado para ella también. Pero lo que no sabe Matías es que Juan está dejando su timidez y miedo de lado, solo para volverse tan enfermo y salvaje como su torturador.",81,2020,"Crimen, Drama, Thriller",Esfena,Wesley Verástegui,"Natalia Bonifaz, Javiera Arnillas, Marina Kapoor, Julio Carrillo y Santiago Cáceres",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYTI5ZjEwNDAtZjFhYS00MDEyLWE1ZDctY2ZiYWEzYjYzNmVjXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt13057280/?ref_=instant_tt_1&q=El%20Tiempo%20y%20el%20Silencio,https://www.youtube.com/watch?v=OpSgqJK4ZDc,El Tiempo y el Silencio,"Un hombre dicta un taller sobre ""En busca del tiempo perdido"", de Marcel Proust. Bajo la desmesura del proyecto se avizora el fracaso. Sin embargo, luego de conocer a una mujer, decide compartir su tiempo con ella entre el silencio y el paso de los días.",79,2020,Drama,Espacio y Tiempo Asociación Cultural,Alonso Izaguirre,"Manuel Siles, Diana Daf Collazos, Oscar Ludeña",Perú,-,-,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/manco_capac-275573737-mmed.jpg,https://pro.imdb.com/title/tt15495170/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=n859yOcRmKI,Manco Cápac,"Elisban llega a la ciudad de Puno demasiado tarde para encontrar a su amigo Hermógenes, con quien debería trabajar. Sin hogar y sin dinero, sobrevive de pequeños trabajos inestables, en una ciudad que agudiza su soledad a cada paso. La inercia de continuar caminando puede llevarlo a un mejor destino.",92,2020,Drama,Pioneros Producciones,Henry Vallejo,"Jesús Luque Moreno, Gaby Huayhua, Sol Calatayud",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNDM3ODcwYzYtZmRmMy00ZDE2LTk3NDEtYzkwNzZmNjI1YjY1XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt14444784/?ref_=instant_tt_1&q=Samichay%3A%20In%20Search%20of%20Happiness,https://www.youtube.com/watch?v=3zTCVy904nk,Samichay: In Search of Happiness,"Las altas cordilleras de las montañas se alzan por encima de las nubes. Por momentos parecen fundirse con el mismo cielo. No existe dios y tampoco el diablo. Estamos en las alturas de los Andes peruanos, a más de 5000 metros sobre el nivel del mar, donde Celestino, un ermitaño campesino empieza un viaje de sanación con su vaca Samichay, desde la soledad y altura de los andes hasta el caos de la urbanización y los pueblos.",87,2020,Drama,Latin Quarter,Mauricio Franco Tosso,"Amiel Cayo, Agustina Aurelia Cougar Ccallo, Raquel Florentina Saihua Huainasi",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BNGFkNmI1YTQtZTVmZi00YWU3LWI0MGUtYzgwZGU4YTg1ZmE2XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt11759906/?ref_=instant_tt_1&q=Locos%20de%20Amor%203,https://www.youtube.com/watch?v=mdKpj2MJZAw,Locos de Amor 3,"Tercera parte de la comedia musical más taquillera del cine peruano. Esta es la historia de 3 mejores amigas al borde de los 50, que tienen algo en común: sufren por amor. Sarah acaba de hacer realidad uno de sus sueños: casarse; pero el día de su boda descubre que su esposo le es infiel. Marta enfrenta un proceso de divorcio, y Doris lidia con su rutinaria vida de casada. ¿Podrán estas tres mujeres conseguir la madurez que necesitan para solucionar sus conflictos amorosos?",100,2020,Musicalal,Tondero Films,Frank Pérez-Garland,"Katia Condos, Orlando Fundichely, Aldo Miyashiro",Perú,$800.000,$657.239,Español,-9.189.967,-75.015.152
https://pics.filmaffinity.com/conciencia_sucia-541064057-mmed.jpg,https://www.filmaffinity.com/es/film338720.html,https://www.youtube.com/watch?v=_4qB7VnkOQM,Conciencia Sucia,"Dos jóvenes policías son seleccionados a una división especial de la policía donde conocerán a Mao, un extraño comandante que además de ser muy hábil físicamente, es corrupto y desalmado. Con su cargo en la institución de jefe general maneja inescrupulosamente un sin número de operaciones dolosas al margen de la ley. La ambición desmedida de Mao, hará que los jóvenes policías conozcan su lado más oscuro y trabajen a espaldas de Mao. Convirtiéndose rivales peligrosos y a la vez en una amenaza latente para los intereses financieros de Mao, provocándose de esta manera que se vean enfrentados en una inevitable guerra por el poder, llegando a un desenlace inesperado.",104,2016,Acción,"Yarpay Entertainment, Mochica Producciones",Leonard Ich,"Ludwig Infante, Samuel Soriano Sullca",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BM2JkNDRmZDMtODc5Yy00YjFhLWJmZDItMzc3MGJjOTRiZDdjXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt31912440?ref_=dsc_tt_res_pri_tt_view_1,https://www.youtube.com/watch?v=T3RcHvNV7XQ,Diarios de Cuarentena,"En medio de una pandemia mundial, el Dr. Hurtado, un científico del Centro de Investigación Molecular de Lima, realiza unos experimentos con un armadillo mientras busca la vacuna para el covid-19. Durante uno de sus experimentos, comete un terrible error y el armadillo muta convirtiéndose en una gigantesca criatura que arrasa con todo a su paso y causa una gran destrucción y caos en la ciudad. Ahora, con la ayuda del Dr. Sánchez y el apoyo del Presidente mismo, deberá enfrentar a su propia creación y evitar que corra más sangre en la ya herida ciudad de Lima.",62,2021,"Aventura, Drama, Ciencia Ficción",Producciones Wood,Diego Ruiz de Somocurcio,"Jhonnattan Arriola, Marco Carrasco, Ysaraimi Gonzales",Perú,-,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BZTZjZDIyZmYtM2E4NC00MTZlLWE4YTYtNWRjYWI1ODJjODQ3XkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt12630014/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=YZQBewljj-w,Busco novia,"Renzo Collazos (Cesar Ritter) es un treintón soltero, periodista y escritor frustrado enamorado del amor que aún vive con su madre. Un día, el editor del diario para el que trabaja le ordena escribir un blog sobre su fallida vida amorosa. Sin quererlo, el blog “Busco Novia“, se empieza a convertir en un éxito. Sus amigos Lucia (Magdyel Ugaz) y Robot (Vadhir Derbez) ven cómo la fama lo convierte en un tipo egoísta y vanidoso que termina saboteando sus pocas relaciones. Luego que Mariana (Fiorella Pennano) lo termina, su mundo se desmorona y decide darle un giro a su vida.",84,2022,Comedia,Tondero Films,Daniel Vega Vidal,"Gustavo Bueno, Vadhir Derbez, Crystal Lopez",Perú,$400.000,-,Español,-9.189.967,-75.015.152
https://m.media-amazon.com/images/M/MV5BYjc4ZDhmZDctMTIzZi00MmM5LTg3OTEtOGI1NGQwZGE2ZjQyXkEyXkFqcGc@._V1_.jpg,https://pro.imdb.com/title/tt17009080/?rf=cons_tt_atf_allow&ref_=cons_tt_atf_allow,https://www.youtube.com/watch?v=0CxZ6VCL2Wg,Medias hermanas,"Victoria una mujer sarcástica y poco cálida, se ha divorciado y su ex esposo la ha dejado llena de deudas. Para que no la embarguen debe vender la casa de playa que le dejó su padre. El problema es que la propiedad también está a nombre de su media hermana, Marita, una chica alegre y aventurera que nació fruto de un affaire. Marita acepta vender la casa con la condición que pase ahí un último verano juntas. Victoria se ve forzada a aceptar e irá acompañada de sus dos hijos adolescentes que pelean todo el día. Marita llevará a su novio diez años menor con quien tiene una relación muy pasional y ruidosa. En esta convivencia, a pesar de sus diferencias, descubrirán todas aquellas cosas que tienen en común, en medio de una divertida historia que las llevará a convertirse en una nueva familia.",96,2021,Comedia,Tondero Films,Ani Alva Helfer,"Tiago Correa, Miguel Davalos, Gianella Neyra",Perú,-,-,Español,-9.189.967,-75.015.152
